Qwen__Qwen2.5-72B-Instruct,Qwen__Qwen2.5-32B-Instruct,mistralai__Mistral-Large-Instruct-2411,mlabonne__BigQwen2.5-52B-Instruct,allenai__Llama-3.1-Tulu-3-70B-DPO,allenai__Llama-3.1-Tulu-3-70B,Qwen__Qwen2.5-14B-Instruct,upstage__solar-pro-preview-instruct,Qwen__Qwen2-VL-72B-Instruct,allenai__Llama-3.1-Tulu-3-70B-SFT,Qwen__Qwen2.5-72B,Qwen__Qwen2-Math-72B-Instruct,Qwen__Qwen2.5-32B,mlabonne__BigQwen2.5-Echo-47B-Instruct,cognitivecomputations__dolphin-2.9.2-qwen2-72b,nvidia__Llama-3.1-Nemotron-70B-Instruct-HF,Qwen__Qwen2.5-Math-72B-Instruct,Qwen__Qwen2.5-7B-Instruct,CohereForAI__c4ai-command-r-plus-08-2024,Qwen__Qwen2.5-Coder-14B-Instruct,Qwen__Qwen2.5-14B,mlabonne__Hermes-3-Llama-3.1-70B-lorablated,CohereForAI__aya-expanse-32b,rhymes-ai__Aria,speakleash__Bielik-11B-v2.3-Instruct,Qwen__Qwen2.5-3B-Instruct,Qwen__Qwen2-VL-7B-Instruct,allenai__Llama-3.1-Tulu-3-8B-DPO,mistralai__Mistral-Small-Instruct-2409,Qwen__Qwen2.5-7B,cognitivecomputations__dolphin-2.9.1-llama-3-70b,Qwen__Qwen2.5-Coder-14B,speakleash__Bielik-11B-v2.0-Instruct,meta-llama__Llama-3.2-3B-Instruct,ibm-granite__granite-3.0-8b-instruct,mistralai__Mixtral-8x7B-Instruct-v0.1,nvidia__Mistral-NeMo-Minitron-8B-Instruct,mistralai__Codestral-22B-v0.1,mlabonne__Meta-Llama-3.1-8B-Instruct-abliterated,01-ai__Yi-1.5-6B-Chat,allenai__Llama-3.1-Tulu-3-8B-SFT,Qwen__Qwen2.5-Coder-7B-Instruct,CohereForAI__aya-expanse-8b,Qwen__Qwen2.5-Math-7B-Instruct,ibm-granite__granite-3.0-8b-base,abacusai__Liberated-Qwen1.5-14B,argilla-warehouse__Llama-3.1-8B-MagPie-Ultra,Qwen__Qwen2.5-Coder-7B,Qwen__Qwen2.5-1.5B-Instruct,ibm-granite__granite-3.0-2b-instruct,nvidia__Nemotron-Mini-4B-Instruct,abacusai__bigstral-12b-32k,Qwen__Qwen2.5-3B,Qwen__Qwen2.5-Math-7B,nvidia__Mistral-NeMo-Minitron-8B-Base,google__gemma-2-2b-jpn-it,01-ai__Yi-Coder-9B-Chat,google__gemma-2-2b-jpn-it_2,speakleash__Bielik-11B-v2,meta-llama__Llama-3.2-1B-Instruct,nvidia__Minitron-8B-Base,ibm-granite__granite-3.0-2b-base,Qwen__Qwen2.5-1.5B,allenai__OLMoE-1B-7B-0924-Instruct,ibm-granite__granite-3.0-3b-a800m-instruct,abacusai__bigyi-15b,ibm-granite__granite-7b-instruct,Qwen__Qwen2-Math-7B,nvidia__Minitron-4B-Base,nvidia__Llama-3.1-Minitron-4B-Depth-Base,Qwen__Qwen2.5-0.5B-Instruct,HuggingFaceTB__SmolLM2-1.7B,ibm-granite__granite-3.0-3b-a800m-base,ai21labs__Jamba-v0.1,meta-llama__Llama-3.2-3B,Qwen__Qwen2.5-0.5B-Instruct_2,HuggingFaceTB__SmolLM2-360M-Instruct,ibm-granite__granite-3.0-1b-a400m-instruct,allenai__OLMoE-1B-7B-0924,cognitivecomputations__dolphin-2.9.4-llama3.1-8b,Qwen__Qwen2.5-0.5B,HuggingFaceTB__SmolLM2-135M-Instruct,gpt2,ibm-granite__granite-3.0-1b-a400m-base,gpt2_2,HuggingFaceTB__SmolLM2-135M,amd__AMD-Llama-135m,google__mt5-xl,google__mt5-xxl,amd__AMD-Llama-135m_2,TinyLlama__TinyLlama-1.1B-Chat-v0.6,google__mt5-small,allenai__Llama-3.1-Tulu-3-8B-RM,meta-llama__Llama-3.2-1B,TinyLlama__TinyLlama-1.1B-Chat-v0.5,google__mt5-base,HuggingFaceTB__SmolLM-135M-Instruct,google__umt5-base,google__switch-base-8,HuggingFaceTB__SmolLM2-135M-Instruct_2,HuggingFaceTB__SmolLM2-360M-Instruct_2
0.449936628643853,0.4879594423320659,0.458808618504436,0.44740177439797213,0.3561470215462611,0.3612167300380228,0.37896070975918883,0.43599493029150826,0.49302915082382764,0.3485424588086185,0.4828897338403042,0.34600760456273766,0.49809885931558934,0.3485424588086185,0.4309252217997465,0.38276299112801015,0.42585551330798477,0.3472750316856781,0.3257287705956908,0.29784537389100124,0.4296577946768061,0.35994930291508237,0.33079847908745247,0.3726235741444867,0.2826362484157161,0.2572877059569075,0.34220532319391633,0.21039290240811154,0.33079847908745247,0.3485424588086185,0.30164765525982257,0.3612167300380228,0.2826362484157161,0.2572877059569075,0.27756653992395436,0.28390367553865653,0.29784537389100124,0.2965779467680608,0.2902408111533587,0.24334600760456274,0.1964512040557668,0.2598225602027883,0.2534854245880862,0.24968314321926488,0.2598225602027883,0.28390367553865653,0.2217997465145754,0.3193916349809886,0.22306717363751585,0.23574144486692014,0.1596958174904943,0.1761723700887199,0.25475285171102663,0.22053231939163498,0.2953105196451204,0.21546261089987326,0.21546261089987326,0.21546261089987326,0.28517110266159695,0.12420785804816223,0.24334600760456274,0.20659062103929024,0.2256020278833967,0.13688212927756654,0.15716096324461343,0.22433460076045628,0.1634980988593156,0.09505703422053231,0.1964512040557668,0.21166032953105196,0.15335868187579213,0.16730038022813687,0.17237008871989862,0.16983523447401774,0.1761723700887199,0.15335868187579213,0.10519645120405577,0.10646387832699619,0.13307984790874525,0.11280101394169835,0.15335868187579213,0.08618504435994931,0.11026615969581749,0.10392902408111533,0.11026615969581749,0.08618504435994931,0.10012674271229405,0.10519645120405577,0.09885931558935361,0.10012674271229405,0.10773130544993663,0.10519645120405577,0.09632446134347275,0.11280101394169835,0.08745247148288973,0.10519645120405577,0.09885931558935361,0.09885931558935361,0.09885931558935361,0.08618504435994931,0.10519645120405577
0.48047229791099,0.45685740236148953,0.5095367847411444,0.44323342415985467,0.3896457765667575,0.3905540417801998,0.37783832879200724,0.44959128065395093,0.4895549500454133,0.3896457765667575,0.5249772933696639,0.27520435967302453,0.48864668483197093,0.39146230699364215,0.4904632152588556,0.4768392370572207,0.3097184377838329,0.3188010899182561,0.43142597638510444,0.28610354223433243,0.42779291553133514,0.4223433242506812,0.3651226158038147,0.27702089009990916,0.2633969118982743,0.22706630336058128,0.27974568574023617,0.23342415985467757,0.32334241598546776,0.3460490463215259,0.3569482288828338,0.31244323342415986,0.2670299727520436,0.25340599455040874,0.26793823796548594,0.3097184377838329,0.3787465940054496,0.1989100817438692,0.24250681198910082,0.22979109900090827,0.22706630336058128,0.23069936421435058,0.23160762942779292,0.16712079927338783,0.2688465031789282,0.28792007266121705,0.23978201634877383,0.2652134423251589,0.21889191643960038,0.2061762034514078,0.20435967302452315,0.1916439600363306,0.25340599455040874,0.17983651226158037,0.32697547683923706,0.1734786557674841,0.15803814713896458,0.1734786557674841,0.23069936421435058,0.1553133514986376,0.30154405086285196,0.1807447774750227,0.2161671207992734,0.17075386012715713,0.17801998183469572,0.23796548592188918,0.20345140781108084,0.10899182561307902,0.22888283378746593,0.24159854677565848,0.16530426884650318,0.16076294277929154,0.16984559491371481,0.21435059037238874,0.18256130790190736,0.16530426884650318,0.11898274296094459,0.12897366030881016,0.148047229791099,0.13169845594913715,0.17529518619436876,0.10263396911898275,0.12806539509536785,0.1371480472297911,0.12806539509536785,0.1080835603996367,0.13896457765667575,0.09809264305177112,0.10535876475930972,0.13896457765667575,0.11353315168029064,0.09900090826521345,0.10263396911898275,0.13260672116257946,0.09900090826521345,0.1226158038147139,0.1407811080835604,0.10717529518619437,0.10899182561307902,0.10263396911898275,0.11898274296094459
0.7368421052631579,0.7481203007518797,0.7481203007518797,0.7493734335839599,0.7180451127819549,0.7218045112781954,0.7005012531328321,0.7456140350877193,0.7644110275689223,0.7105263157894737,0.7919799498746867,0.5701754385964912,0.768170426065163,0.6842105263157895,0.7506265664160401,0.6904761904761905,0.6340852130325815,0.6303258145363408,0.6278195488721805,0.5952380952380952,0.7155388471177945,0.7167919799498746,0.6052631578947368,0.6428571428571429,0.5075187969924813,0.5075187969924813,0.6052631578947368,0.5075187969924813,0.5977443609022557,0.6541353383458647,0.6553884711779449,0.6353383458646616,0.48621553884711777,0.47869674185463656,0.5012531328320802,0.5776942355889725,0.6027568922305765,0.4674185463659148,0.5451127819548872,0.4674185463659148,0.5037593984962406,0.5213032581453634,0.4674185463659148,0.39223057644110276,0.5150375939849624,0.5325814536340853,0.4924812030075188,0.5363408521303258,0.4548872180451128,0.4273182957393484,0.4298245614035088,0.45363408521303256,0.5200501253132832,0.3609022556390977,0.5889724310776943,0.40852130325814534,0.37343358395989973,0.40852130325814534,0.5012531328320802,0.2957393483709273,0.5025062656641605,0.39849624060150374,0.46365914786967416,0.3007518796992481,0.39348370927318294,0.47869674185463656,0.38721804511278196,0.12656641604010024,0.44862155388471175,0.45864661654135336,0.2694235588972431,0.36215538847117795,0.3182957393483709,0.4398496240601504,0.42105263157894735,0.2694235588972431,0.11403508771929824,0.14160401002506265,0.2518796992481203,0.13659147869674185,0.2731829573934837,0.10401002506265664,0.09022556390977443,0.08521303258145363,0.09022556390977443,0.11152882205513784,0.09273182957393483,0.09899749373433583,0.11528822055137844,0.09273182957393483,0.12280701754385964,0.09899749373433583,0.10526315789473684,0.11152882205513784,0.09774436090225563,0.10150375939849623,0.09774436090225563,0.11403508771929824,0.12155388471177944,0.10401002506265664,0.11403508771929824
0.8075313807531381,0.8270571827057183,0.8131101813110181,0.8019525801952581,0.7782426778242678,0.7796373779637378,0.7615062761506276,0.7880055788005579,0.8214783821478382,0.7768479776847977,0.8507670850767085,0.7071129707112971,0.8256624825662483,0.7642956764295676,0.8186889818688982,0.7852161785216178,0.7629009762900977,0.7294281729428173,0.7377963737796374,0.704323570432357,0.7907949790794979,0.7642956764295676,0.6847977684797768,0.7210599721059973,0.6052998605299861,0.6192468619246861,0.7071129707112971,0.5871687587168759,0.691771269177127,0.7489539748953975,0.7308228730822873,0.7126917712691772,0.601115760111576,0.5983263598326359,0.6192468619246861,0.6610878661087866,0.6889818688981869,0.5857740585774058,0.6471408647140865,0.5885634588563459,0.5718270571827058,0.6415620641562064,0.5704323570432357,0.5355648535564853,0.6164574616457462,0.6541143654114365,0.6136680613668062,0.6569037656903766,0.5774058577405857,0.5495118549511855,0.5327754532775453,0.5564853556485355,0.596931659693166,0.45467224546722457,0.6624825662482566,0.5620641562064156,0.4839609483960948,0.5620641562064156,0.5774058577405857,0.3263598326359833,0.6220362622036262,0.4797768479776848,0.5732217573221757,0.3668061366806137,0.4630404463040446,0.5536959553695955,0.4630404463040446,0.11715481171548117,0.5690376569037657,0.5160390516039052,0.2928870292887029,0.43793584379358436,0.39330543933054396,0.5258019525801952,0.5313807531380753,0.2928870292887029,0.11576011157601115,0.17433751743375175,0.2928870292887029,0.11297071129707113,0.32496513249651326,0.12552301255230125,0.09902370990237098,0.10460251046025104,0.09902370990237098,0.1199442119944212,0.10739191073919108,0.11436541143654114,0.10460251046025104,0.10739191073919108,0.12133891213389121,0.11436541143654114,0.09623430962343096,0.11715481171548117,0.12552301255230125,0.10460251046025104,0.1101813110181311,0.100418410041841,0.10460251046025104,0.12552301255230125,0.11576011157601115
0.4178445229681979,0.43551236749116606,0.4010600706713781,0.3957597173144876,0.29063604240282687,0.29063604240282687,0.357773851590106,0.3992932862190813,0.42667844522968196,0.2667844522968198,0.43462897526501765,0.30212014134275617,0.446113074204947,0.30123674911660775,0.3931095406360424,0.32420494699646646,0.3842756183745583,0.28003533568904593,0.29858657243816256,0.2765017667844523,0.39664310954063603,0.2941696113074205,0.26943462897526504,0.299469964664311,0.284452296819788,0.22438162544169613,0.31095406360424027,0.16431095406360424,0.299469964664311,0.28180212014134276,0.24469964664310953,0.3321554770318021,0.26060070671378094,0.2659010600706714,0.2393992932862191,0.26325088339222613,0.27296819787985865,0.23674911660777384,0.254416961130742,0.24734982332155478,0.15547703180212014,0.23498233215547704,0.22614840989399293,0.22968197879858657,0.2234982332155477,0.254416961130742,0.23586572438162545,0.29063604240282687,0.20318021201413428,0.25,0.2137809187279152,0.16607773851590105,0.20936395759717313,0.23233215547703182,0.28180212014134276,0.17137809187279152,0.1793286219081272,0.17137809187279152,0.22968197879858657,0.13074204946996468,0.20848056537102475,0.19169611307420495,0.19434628975265017,0.13250883392226148,0.14045936395759717,0.21201413427561838,0.1687279151943463,0.12367491166077739,0.19169611307420495,0.18992932862190812,0.14840989399293286,0.16166077738515902,0.14045936395759717,0.16431095406360424,0.18904593639575973,0.14840989399293286,0.0989399293286219,0.12102473498233215,0.14929328621908128,0.1166077738515901,0.1598939929328622,0.11219081272084806,0.1157243816254417,0.11219081272084806,0.1157243816254417,0.11042402826855123,0.10954063604240283,0.0989399293286219,0.09452296819787986,0.10954063604240283,0.10335689045936396,0.0989399293286219,0.1157243816254417,0.11484098939929328,0.11395759717314488,0.0980565371024735,0.11130742049469965,0.09452296819787986,0.09452296819787986,0.11219081272084806,0.0989399293286219
0.6561679790026247,0.6062992125984252,0.6299212598425197,0.6062992125984252,0.6561679790026247,0.6535433070866141,0.5800524934383202,0.5826771653543307,0.6587926509186351,0.6614173228346457,0.6981627296587927,0.3989501312335958,0.6325459317585301,0.5538057742782152,0.6430446194225722,0.6246719160104987,0.4435695538057743,0.5065616797900262,0.5643044619422573,0.4304461942257218,0.6036745406824147,0.6141732283464567,0.5091863517060368,0.49606299212598426,0.4068241469816273,0.3779527559055118,0.44881889763779526,0.3700787401574803,0.48031496062992124,0.5013123359580053,0.5748031496062992,0.49606299212598426,0.36220472440944884,0.3333333333333333,0.4068241469816273,0.4645669291338583,0.5223097112860893,0.29133858267716534,0.3937007874015748,0.32545931758530183,0.3910761154855643,0.35958005249343833,0.3674540682414698,0.16272965879265092,0.3753280839895013,0.3438320209973753,0.3674540682414698,0.37270341207349084,0.2887139107611549,0.28346456692913385,0.33070866141732286,0.32808398950131235,0.35170603674540685,0.2125984251968504,0.48031496062992124,0.26246719160104987,0.1942257217847769,0.26246719160104987,0.3438320209973753,0.17585301837270342,0.3989501312335958,0.22572178477690288,0.30183727034120733,0.1889763779527559,0.23097112860892388,0.3543307086614173,0.23097112860892388,0.12598425196850394,0.3123359580052493,0.38320209973753283,0.1837270341207349,0.2125984251968504,0.13385826771653545,0.3228346456692913,0.27296587926509186,0.1837270341207349,0.10761154855643044,0.12598425196850394,0.2099737532808399,0.16272965879265092,0.18635170603674542,0.11811023622047244,0.13385826771653545,0.13648293963254593,0.13385826771653545,0.13910761154855644,0.12860892388451445,0.10236220472440945,0.11286089238845144,0.12860892388451445,0.12860892388451445,0.10236220472440945,0.11548556430446194,0.13123359580052493,0.13123359580052493,0.12598425196850394,0.14960629921259844,0.11286089238845144,0.11811023622047244,0.11811023622047244,0.10761154855643044
0.6341991341991342,0.591991341991342,0.6396103896103896,0.5800865800865801,0.5194805194805194,0.5205627705627706,0.5443722943722944,0.5681818181818182,0.6201298701298701,0.5346320346320347,0.6331168831168831,0.44805194805194803,0.5692640692640693,0.525974025974026,0.6287878787878788,0.5573593073593074,0.4512987012987013,0.45346320346320346,0.49567099567099565,0.4025974025974026,0.5173160173160173,0.5324675324675324,0.45021645021645024,0.4837662337662338,0.30952380952380953,0.33116883116883117,0.42207792207792205,0.3300865800865801,0.4448051948051948,0.4491341991341991,0.4880952380952381,0.45454545454545453,0.2987012987012987,0.30844155844155846,0.3787878787878788,0.420995670995671,0.43073593073593075,0.2911255411255411,0.36904761904761907,0.33225108225108224,0.30844155844155846,0.31601731601731603,0.31277056277056275,0.23809523809523808,0.34415584415584416,0.3560606060606061,0.34415584415584416,0.3560606060606061,0.2857142857142857,0.26406926406926406,0.2824675324675325,0.2922077922077922,0.3203463203463203,0.23917748917748918,0.3917748917748918,0.25865800865800864,0.22727272727272727,0.25865800865800864,0.2878787878787879,0.14502164502164502,0.3582251082251082,0.22402597402597402,0.2748917748917749,0.20238095238095238,0.19913419913419914,0.31926406926406925,0.2532467532467532,0.1406926406926407,0.2554112554112554,0.2846320346320346,0.16125541125541126,0.19264069264069264,0.15692640692640691,0.30627705627705626,0.24783549783549783,0.16125541125541126,0.10714285714285714,0.12878787878787878,0.19264069264069264,0.12554112554112554,0.16883116883116883,0.11904761904761904,0.11471861471861472,0.11904761904761904,0.11471861471861472,0.11904761904761904,0.11688311688311688,0.12121212121212122,0.11580086580086581,0.11688311688311688,0.11471861471861472,0.12337662337662338,0.1341991341991342,0.12012987012987013,0.11796536796536797,0.11363636363636363,0.12121212121212122,0.11580086580086581,0.11580086580086581,0.11904761904761904,0.10714285714285714
0.6552567237163814,0.6735941320293398,0.7102689486552567,0.6601466992665037,0.6246943765281173,0.628361858190709,0.6039119804400978,0.6491442542787286,0.6809290953545232,0.6295843520782396,0.7078239608801956,0.421760391198044,0.6772616136919315,0.5880195599022005,0.6809290953545232,0.6344743276283619,0.4767726161369193,0.5158924205378973,0.5623471882640587,0.4669926650366748,0.6430317848410758,0.5953545232273839,0.5525672371638142,0.5317848410757946,0.3691931540342298,0.3973105134474328,0.4963325183374083,0.40464547677261614,0.5134474327628362,0.5452322738386308,0.5770171149144254,0.5342298288508558,0.35207823960880197,0.39364303178484106,0.39853300733496333,0.4841075794621027,0.5012224938875306,0.2885085574572127,0.45354523227383864,0.3484107579462103,0.4070904645476773,0.33618581907090467,0.3422982885085575,0.1980440097799511,0.3899755501222494,0.43643031784841074,0.39853300733496333,0.38508557457212717,0.30317848410757947,0.2371638141809291,0.2995110024449878,0.31662591687041564,0.3606356968215159,0.2176039119804401,0.4449877750611247,0.2762836185819071,0.20293398533007334,0.2762836185819071,0.35207823960880197,0.1784841075794621,0.402200488997555,0.22616136919315402,0.3141809290953545,0.24572127139364303,0.24205378973105135,0.35207823960880197,0.23471882640586797,0.1332518337408313,0.30073349633251834,0.3141809290953545,0.1625916870415648,0.2237163814180929,0.16992665036674817,0.30684596577017115,0.3019559902200489,0.1625916870415648,0.1198044009779951,0.13691931540342298,0.19070904645476772,0.14180929095354522,0.20293398533007334,0.10880195599022005,0.1100244498777506,0.11124694376528117,0.1100244498777506,0.11124694376528117,0.1198044009779951,0.1198044009779951,0.1198044009779951,0.1198044009779951,0.1332518337408313,0.1198044009779951,0.10880195599022005,0.1234718826405868,0.1100244498777506,0.12102689486552567,0.12836185819070906,0.1136919315403423,0.11613691931540342,0.10880195599022005,0.1198044009779951
0.7180094786729858,0.716824644549763,0.7085308056872038,0.7061611374407583,0.6196682464454977,0.6220379146919431,0.6670616113744076,0.6848341232227488,0.7227488151658767,0.6267772511848341,0.7748815165876777,0.6386255924170616,0.7440758293838863,0.6753554502369669,0.7180094786729858,0.6587677725118484,0.6729857819905213,0.5959715639810427,0.5687203791469194,0.5556872037914692,0.6540284360189573,0.6149289099526066,0.54739336492891,0.6244075829383886,0.4561611374407583,0.5,0.5592417061611374,0.42890995260663506,0.5414691943127962,0.6101895734597157,0.5687203791469194,0.580568720379147,0.46208530805687204,0.4324644549763033,0.471563981042654,0.4656398104265403,0.5272511848341233,0.4158767772511848,0.4656398104265403,0.48933649289099523,0.4040284360189573,0.476303317535545,0.4052132701421801,0.4549763033175355,0.466824644549763,0.48696682464454977,0.41824644549763035,0.5035545023696683,0.4158767772511848,0.38388625592417064,0.36729857819905215,0.38744075829383884,0.46445497630331756,0.4265402843601896,0.509478672985782,0.35545023696682465,0.3542654028436019,0.35545023696682465,0.4419431279620853,0.26540284360189575,0.43601895734597157,0.3471563981042654,0.42417061611374407,0.2843601895734597,0.33886255924170616,0.43601895734597157,0.33649289099526064,0.13981042654028436,0.36611374407582936,0.38388625592417064,0.26540284360189575,0.34834123222748814,0.29265402843601895,0.35071090047393366,0.3744075829383886,0.26540284360189575,0.12559241706161137,0.12322274881516587,0.23933649289099526,0.12322274881516587,0.30924170616113744,0.11611374407582939,0.12796208530805686,0.12559241706161137,0.12796208530805686,0.11374407582938388,0.12914691943127962,0.11492890995260663,0.12440758293838862,0.12914691943127962,0.12677725118483413,0.11729857819905214,0.11255924170616113,0.1457345971563981,0.11611374407582939,0.11611374407582939,0.1338862559241706,0.12203791469194313,0.13270142180094788,0.11611374407582939,0.12559241706161137
0.4722427831236121,0.5003700962250185,0.44929681717246484,0.47964470762398226,0.33530717986676534,0.33456698741672836,0.39526276831976315,0.382679496669134,0.4537379718726869,0.32642487046632124,0.5092524056254626,0.4137675795706884,0.5203552923760177,0.40266469282013323,0.4293116210214656,0.3597335307179867,0.4670614359733531,0.3471502590673575,0.2871946706143597,0.27905255366395265,0.44263508512213173,0.3219837157660992,0.2716506291635825,0.33530717986676534,0.27091043671354553,0.230940044411547,0.31014063656550706,0.17394522575869725,0.2664692820133235,0.3360473723168024,0.26350851221317545,0.37231680236861586,0.25832716506291636,0.19319022945965952,0.22575869726128794,0.22649888971132495,0.24944485566247224,0.24130273871206515,0.21391561806069578,0.23834196891191708,0.17394522575869725,0.2561065877128053,0.19022945965951146,0.31902294596595115,0.20799407846039972,0.24056254626202814,0.19689119170984457,0.29459659511472985,0.18652849740932642,0.18800888230940044,0.14359733530717986,0.15840118430792005,0.22723908216136196,0.28867505551443373,0.21391561806069578,0.15914137675795706,0.19393042190969653,0.15914137675795706,0.22797927461139897,0.11917098445595854,0.1835677276091784,0.14729829755736493,0.21021465581051074,0.10880829015544041,0.13693560325684678,0.18652849740932642,0.13989637305699482,0.0999259807549963,0.13249444855662473,0.18874907475943745,0.12065136935603257,0.14803849000740193,0.12213175425610659,0.13471502590673576,0.15173945225758698,0.12065136935603257,0.10510732790525537,0.11250925240562547,0.11843079200592153,0.10436713545521836,0.14433752775721687,0.11250925240562547,0.10954848260547742,0.10584752035529238,0.10954848260547742,0.11324944485566248,0.11102886750555144,0.10954848260547742,0.10066617320503331,0.11102886750555144,0.11324944485566248,0.10880829015544041,0.09770540340488527,0.10362694300518134,0.11324944485566248,0.0999259807549963,0.10584752035529238,0.10066617320503331,0.10288675055514433,0.11250925240562547,0.10510732790525537
